part_name,date,demand,lead_time
Charging Port,2023-06-27,1422,6
Charging Port,2023-06-28,1409,3
Charging Port,2023-06-29,1593,7
Charging Port,2023-06-30,1299,7
Charging Port,2023-07-01,1336,5
Charging Port,2023-07-02,1344,8
Charging Port,2023-07-03,1539,9
Charging Port,2023-07-04,1343,4
Charging Port,2023-07-05,1393,5
Charging Port,2023-07-06,1437,5
Charging Port,2023-07-07,1389,5
Charging Port,2023-07-08,1284,9
Charging Port,2023-07-09,1361,7
Charging Port,2023-07-10,1494,6
Charging Port,2023-07-11,1238,3
Charging Port,2023-07-12,1370,8
Charging Port,2023-07-13,1262,5
Charging Port,2023-07-14,1478,7
Charging Port,2023-07-15,1110,8
Charging Port,2023-07-16,1212,10
Charging Port,2023-07-17,1340,4
Charging Port,2023-07-18,1468,1
Charging Port,2023-07-19,1257,7
Charging Port,2023-07-20,1184,11
Charging Port,2023-07-21,1462,9
Charging Port,2023-07-22,1019,7
Charging Port,2023-07-23,918,6
Charging Port,2023-07-24,1255,9
Charging Port,2023-07-25,1134,5
Charging Port,2023-07-26,1066,8
Charging Port,2023-07-27,1270,8
Charging Port,2023-07-28,1213,9
Charging Port,2023-07-29,1087,13
Charging Port,2023-07-30,1003,8
Charging Port,2023-07-31,1296,6
Charging Port,2023-08-01,1274,7
Charging Port,2023-08-02,1190,3
Charging Port,2023-08-03,1429,6
Charging Port,2023-08-04,1085,6
Charging Port,2023-08-05,1006,6
Charging Port,2023-08-06,1110,7
Charging Port,2023-08-07,1221,5
Charging Port,2023-08-08,1257,9
Charging Port,2023-08-09,1198,7
Charging Port,2023-08-10,1267,7
Charging Port,2023-08-11,1069,6
Charging Port,2023-08-12,1356,7
Charging Port,2023-08-13,1165,9
Charging Port,2023-08-14,1328,5
Charging Port,2023-08-15,1224,6
Charging Port,2023-08-16,1224,6
Charging Port,2023-08-17,1225,4
Charging Port,2023-08-18,1196,5
Charging Port,2023-08-19,1176,6
Charging Port,2023-08-20,1245,9
Charging Port,2023-08-21,1127,8
Charging Port,2023-08-22,1178,7
Charging Port,2023-08-23,1073,9
Charging Port,2023-08-24,1250,7
Charging Port,2023-08-25,991,8
Charging Port,2023-08-26,1255,7
Charging Port,2023-08-27,1034,8
Charging Port,2023-08-28,899,6
Charging Port,2023-08-29,1089,2
Charging Port,2023-08-30,997,7
Charging Port,2023-08-31,1186,10
Charging Port,2023-09-01,1014,9
Charging Port,2023-09-02,1017,9
Charging Port,2023-09-03,851,9
Charging Port,2023-09-04,1061,7
Charging Port,2023-09-05,831,7
Charging Port,2023-09-06,938,6
Charging Port,2023-09-07,1223,6
Charging Port,2023-09-08,1229,8
Charging Port,2023-09-09,1156,9
Charging Port,2023-09-10,987,7
Charging Port,2023-09-11,1124,6
Charging Port,2023-09-12,1124,7
Charging Port,2023-09-13,978,8
Charging Port,2023-09-14,1288,4
Charging Port,2023-09-15,1203,2
Charging Port,2023-09-16,1030,6
Charging Port,2023-09-17,1048,5
Charging Port,2023-09-18,1089,6
Charging Port,2023-09-19,808,7
Charging Port,2023-09-20,1013,6
Charging Port,2023-09-21,952,10
Charging Port,2023-09-22,906,8
Charging Port,2023-09-23,957,8
Charging Port,2023-09-24,1203,8
Charging Port,2023-09-25,1093,5
Charging Port,2023-09-26,949,9
Charging Port,2023-09-27,1089,7
Charging Port,2023-09-28,1193,8
Charging Port,2023-09-29,1143,5
Charging Port,2023-09-30,1018,4
Charging Port,2023-10-01,943,9
Charging Port,2023-10-02,1144,8
Charging Port,2023-10-03,1118,5
Charging Port,2023-10-04,1189,5
Charging Port,2023-10-05,1167,9
Charging Port,2023-10-06,1226,5
Charging Port,2023-10-07,1013,10
Charging Port,2023-10-08,1241,5
Charging Port,2023-10-09,1141,8
Charging Port,2023-10-10,1368,6
Charging Port,2023-10-11,1036,8
Charging Port,2023-10-12,1325,6
Charging Port,2023-10-13,1136,7
Charging Port,2023-10-14,999,7
Charging Port,2023-10-15,1012,5
Charging Port,2023-10-16,1054,8
Charging Port,2023-10-17,1134,6
Charging Port,2023-10-18,1137,7
Charging Port,2023-10-19,997,5
Charging Port,2023-10-20,1055,2
Charging Port,2023-10-21,1278,7
Charging Port,2023-10-22,1223,12
Charging Port,2023-10-23,1095,9
Charging Port,2023-10-24,1045,7
Charging Port,2023-10-25,1055,6
Charging Port,2023-10-26,1117,7
Charging Port,2023-10-27,926,8
Charging Port,2023-10-28,995,5
Charging Port,2023-10-29,834,9
Charging Port,2023-10-30,1123,8
Charging Port,2023-10-31,1164,8
Charging Port,2023-11-01,1041,8
Charging Port,2023-11-02,1301,7
Charging Port,2023-11-03,978,8
Charging Port,2023-11-04,932,8
Charging Port,2023-11-05,1146,6
Charging Port,2023-11-06,1285,6
Charging Port,2023-11-07,1371,7
Charging Port,2023-11-08,1121,10
Charging Port,2023-11-09,1311,5
Charging Port,2023-11-10,1180,4
Charging Port,2023-11-11,1135,7
Charging Port,2023-11-12,1261,7
Charging Port,2023-11-13,1261,7
Charging Port,2023-11-14,990,7
Charging Port,2023-11-15,1351,7
Charging Port,2023-11-16,1333,10
Charging Port,2023-11-17,1086,4
Charging Port,2023-11-18,1172,5
Charging Port,2023-11-19,1178,7
Charging Port,2023-11-20,1175,4
Charging Port,2023-11-21,1074,7
Charging Port,2023-11-22,1057,10
Charging Port,2023-11-23,1134,7
Charging Port,2023-11-24,1279,7
Charging Port,2023-11-25,1178,4
Charging Port,2023-11-26,1074,6
Charging Port,2023-11-27,1249,6
Charging Port,2023-11-28,825,6
Charging Port,2023-11-29,1316,10
Charging Port,2023-11-30,983,8
Charging Port,2023-12-01,1162,5
Charging Port,2023-12-02,1056,7
Charging Port,2023-12-03,1050,8
Charging Port,2023-12-04,1389,9
Charging Port,2023-12-05,1208,10
Charging Port,2023-12-06,1318,5
Charging Port,2023-12-07,1283,5
Charging Port,2023-12-08,1355,4
Charging Port,2023-12-09,1285,7
Charging Port,2023-12-10,1128,8
Charging Port,2023-12-11,1435,9
Charging Port,2023-12-12,1258,7
Charging Port,2023-12-13,1130,6
Charging Port,2023-12-14,1264,7
Charging Port,2023-12-15,1492,5
Charging Port,2023-12-16,1380,11
Charging Port,2023-12-17,1231,4
Charging Port,2023-12-18,1256,7
Charging Port,2023-12-19,1254,11
Charging Port,2023-12-20,1537,7
Charging Port,2023-12-21,1331,7
Charging Port,2023-12-22,1335,6
Charging Port,2023-12-23,1377,7
Charging Port,2023-12-24,1284,10
Charging Port,2023-12-25,1258,3
Charging Port,2023-12-26,1271,10
Charging Port,2023-12-27,1294,4
Charging Port,2023-12-28,1309,6
Charging Port,2023-12-29,1412,6
Charging Port,2023-12-30,1315,8
Charging Port,2023-12-31,1411,4
Charging Port,2024-01-01,1359,8
Control Unit,2021-01-01,630,12
Control Unit,2021-01-02,575,8
Control Unit,2021-01-03,635,14
Control Unit,2021-01-04,730,13
Control Unit,2021-01-05,635,14
Control Unit,2021-01-06,645,6
Control Unit,2021-01-07,761,16
Control Unit,2021-01-08,718,12
Control Unit,2021-01-09,617,14
Control Unit,2021-01-10,679,10
Control Unit,2021-01-11,648,13
Control Unit,2021-01-12,645,10
Control Unit,2021-01-13,683,11
Control Unit,2021-01-14,548,16
Control Unit,2021-01-15,553,12
Control Unit,2021-01-16,586,12
Control Unit,2021-01-17,551,14
Control Unit,2021-01-18,654,13
Control Unit,2021-01-19,575,12
Control Unit,2021-01-20,539,13
Control Unit,2021-01-21,709,17
Control Unit,2021-01-22,605,12
Control Unit,2021-01-23,593,12
Control Unit,2021-01-24,506,14
Control Unit,2021-01-25,593,14
Control Unit,2021-01-26,639,14
Control Unit,2021-01-27,571,13
Control Unit,2021-01-28,673,10
Control Unit,2021-01-29,626,15
Control Unit,2021-01-30,626,10
Control Unit,2021-01-31,621,13
Control Unit,2021-02-01,811,10
Control Unit,2021-02-02,712,12
Control Unit,2021-02-03,661,13
Control Unit,2021-02-04,785,13
Control Unit,2021-02-05,672,13
Control Unit,2021-02-06,736,15
Control Unit,2021-02-07,611,13
Control Unit,2021-02-08,683,12
Control Unit,2021-02-09,776,14
Control Unit,2021-02-10,808,14
Control Unit,2021-02-11,771,10
Control Unit,2021-02-12,750,13
Control Unit,2021-02-13,703,13
Control Unit,2021-02-14,625,11
Control Unit,2021-02-15,693,15
Control Unit,2021-02-16,701,12
Control Unit,2021-02-17,784,12
Control Unit,2021-02-18,734,12
Control Unit,2021-02-19,601,12
Control Unit,2021-02-20,691,10
Control Unit,2021-02-21,645,9
Control Unit,2021-02-22,656,15
Control Unit,2021-02-23,733,10
Control Unit,2021-02-24,761,10
Control Unit,2021-02-25,760,8
Control Unit,2021-02-26,660,11
Control Unit,2021-02-27,670,9
Control Unit,2021-02-28,718,15
Control Unit,2021-03-01,797,14
Control Unit,2021-03-02,722,11
Control Unit,2021-03-03,751,17
Control Unit,2021-03-04,708,14
Control Unit,2021-03-05,714,11
Control Unit,2021-03-06,815,7
Control Unit,2021-03-07,856,17
Control Unit,2021-03-08,808,9
Control Unit,2021-03-09,878,9
Control Unit,2021-03-10,843,14
Control Unit,2021-03-11,784,17
Control Unit,2021-03-12,843,15
Control Unit,2021-03-13,881,13
Control Unit,2021-03-14,781,13
Control Unit,2021-03-15,901,14
Control Unit,2021-03-16,642,14
Control Unit,2021-03-17,840,13
Control Unit,2021-03-18,786,12
Control Unit,2021-03-19,754,12
Control Unit,2021-03-20,738,10
Control Unit,2021-03-21,605,11
Control Unit,2021-03-22,734,9
Control Unit,2021-03-23,763,12
Control Unit,2021-03-24,826,10
Control Unit,2021-03-25,704,10
Control Unit,2021-03-26,687,12
Control Unit,2021-03-27,678,15
Control Unit,2021-03-28,767,14
Control Unit,2021-03-29,768,9
Control Unit,2021-03-30,724,10
Control Unit,2021-03-31,795,14
Control Unit,2021-04-01,780,10
Control Unit,2021-04-02,842,12
Control Unit,2021-04-03,722,13
Control Unit,2021-04-04,755,10
Control Unit,2021-04-05,790,12
Control Unit,2021-04-06,734,9
Control Unit,2021-04-07,846,11
Control Unit,2021-04-08,849,13
Control Unit,2021-04-09,836,9
Control Unit,2021-04-10,792,13
Control Unit,2021-04-11,720,12
Control Unit,2021-04-12,806,13
Control Unit,2021-04-13,805,12
Control Unit,2021-04-14,770,15
Control Unit,2021-04-15,800,12
Control Unit,2021-04-16,823,11
Control Unit,2021-04-17,872,12
Control Unit,2021-04-18,758,13
Control Unit,2021-04-19,782,12
Control Unit,2021-04-20,752,12
Control Unit,2021-04-21,632,11
Control Unit,2021-04-22,737,11
Control Unit,2021-04-23,736,9
Control Unit,2021-04-24,846,15
Control Unit,2021-04-25,684,10
Control Unit,2021-04-26,744,11
Control Unit,2021-04-27,725,11
Control Unit,2021-04-28,661,14
Control Unit,2021-04-29,805,11
Control Unit,2021-04-30,788,14
Control Unit,2021-05-01,768,11
Control Unit,2021-05-02,675,13
Control Unit,2021-05-03,852,10
Control Unit,2021-05-04,693,16
Control Unit,2021-05-05,820,10
Control Unit,2021-05-06,923,13
Control Unit,2021-05-07,738,13
Control Unit,2021-05-08,738,13
Control Unit,2021-05-09,780,12
Control Unit,2021-05-10,774,12
Control Unit,2021-05-11,709,12
Control Unit,2021-05-12,802,12
Control Unit,2021-05-13,728,14
Control Unit,2021-05-14,812,16
Control Unit,2021-05-15,688,11
Control Unit,2021-05-16,825,9
Control Unit,2021-05-17,703,12
Control Unit,2021-05-18,719,17
Control Unit,2021-05-19,775,10
Control Unit,2021-05-20,640,15
Control Unit,2021-05-21,716,15
Control Unit,2021-05-22,741,11
Control Unit,2021-05-23,558,13
Control Unit,2021-05-24,689,15
Control Unit,2021-05-25,689,11
Control Unit,2021-05-26,718,12
Control Unit,2021-05-27,596,11
Control Unit,2021-05-28,593,10
Control Unit,2021-05-29,676,11
Control Unit,2021-05-30,668,10
Control Unit,2021-05-31,701,12
Control Unit,2021-06-01,714,10
Control Unit,2021-06-02,660,12
Control Unit,2021-06-03,723,9
Control Unit,2021-06-04,734,13
Control Unit,2021-06-05,650,14
Control Unit,2021-06-06,810,8
Control Unit,2021-06-07,760,13
Control Unit,2021-06-08,662,14
Control Unit,2021-06-09,773,10
Control Unit,2021-06-10,673,15
Control Unit,2021-06-11,774,13
Control Unit,2021-06-12,760,11
Control Unit,2021-06-13,633,12
Control Unit,2021-06-14,760,13
Control Unit,2021-06-15,716,12
Control Unit,2021-06-16,728,13
Control Unit,2021-06-17,780,10
Control Unit,2021-06-18,638,12
Control Unit,2021-06-19,564,9
Control Unit,2021-06-20,544,12
Control Unit,2021-06-21,567,10
Control Unit,2021-06-22,602,11
Control Unit,2021-06-23,619,14
Control Unit,2021-06-24,609,14
Control Unit,2021-06-25,638,13
Control Unit,2021-06-26,557,10
Control Unit,2021-06-27,643,11
Control Unit,2021-06-28,572,14
Control Unit,2021-06-29,755,12
Control Unit,2021-06-30,635,17
Control Unit,2021-07-01,552,13
Control Unit,2021-07-02,546,12
Control Unit,2021-07-03,617,11
Control Unit,2021-07-04,581,12
Control Unit,2021-07-05,674,12
Control Unit,2021-07-06,665,13
Control Unit,2021-07-07,637,14
Control Unit,2021-07-08,593,10
Control Unit,2021-07-09,553,9
Control Unit,2021-07-10,586,8
Control Unit,2021-07-11,661,13
Control Unit,2021-07-12,646,10
Control Unit,2021-07-13,551,8
Control Unit,2021-07-14,627,13
Control Unit,2021-07-15,629,17
Control Unit,2021-07-16,541,12
Control Unit,2021-07-17,560,14
Control Unit,2021-07-18,541,12
Control Unit,2021-07-19,486,12
Control Unit,2021-07-20,563,14
Control Unit,2021-07-21,564,11
Control Unit,2021-07-22,585,13
Control Unit,2021-07-23,574,13
Control Unit,2021-07-24,392,11
Control Unit,2021-07-25,413,14
Control Unit,2021-07-26,528,12
Control Unit,2021-07-27,527,10
Control Unit,2021-07-28,529,13
Control Unit,2021-07-29,732,10
Control Unit,2021-07-30,540,12
Control Unit,2021-07-31,550,12
Control Unit,2021-08-01,547,14
Control Unit,2021-08-02,566,13
Control Unit,2021-08-03,516,12
Control Unit,2021-08-04,588,14
Control Unit,2021-08-05,502,15
Control Unit,2021-08-06,540,13
Control Unit,2021-08-07,498,12
Control Unit,2021-08-08,535,9
Control Unit,2021-08-09,699,10
Control Unit,2021-08-10,446,11
Control Unit,2021-08-11,595,11
Control Unit,2021-08-12,451,12
Control Unit,2021-08-13,511,12
Control Unit,2021-08-14,565,13
Control Unit,2021-08-15,493,12
Control Unit,2021-08-16,443,13
Control Unit,2021-08-17,452,12
Control Unit,2021-08-18,523,8
Control Unit,2021-08-19,427,10
Control Unit,2021-08-20,472,12
Control Unit,2021-08-21,422,10
Control Unit,2021-08-22,372,13
Control Unit,2021-08-23,562,15
Control Unit,2021-08-24,467,14
Control Unit,2021-08-25,305,12
Control Unit,2021-08-26,437,15
Control Unit,2021-08-27,388,12
Control Unit,2021-08-28,452,11
Control Unit,2021-08-29,359,11
Control Unit,2021-08-30,436,11
Control Unit,2021-08-31,481,11
Control Unit,2021-09-01,512,12
Control Unit,2021-09-02,397,12
Control Unit,2021-09-03,457,12
Control Unit,2021-09-04,427,13
Control Unit,2021-09-05,423,14
Control Unit,2021-09-06,604,14
Control Unit,2021-09-07,526,9
Control Unit,2021-09-08,429,7
Control Unit,2021-09-09,560,14
Control Unit,2021-09-10,630,9
Control Unit,2021-09-11,531,12
Control Unit,2021-09-12,372,10
Control Unit,2021-09-13,456,8
Control Unit,2021-09-14,552,13
Control Unit,2021-09-15,424,14
Control Unit,2021-09-16,482,11
Control Unit,2021-09-17,491,7
Control Unit,2021-09-18,348,11
Control Unit,2021-09-19,390,13
Control Unit,2021-09-20,219,9
Control Unit,2021-09-21,345,12
Control Unit,2021-09-22,385,12
Control Unit,2021-09-23,321,13
Control Unit,2021-09-24,492,12
Control Unit,2021-09-25,278,10
Control Unit,2021-09-26,339,14
Control Unit,2021-09-27,408,12
Control Unit,2021-09-28,493,12
Control Unit,2021-09-29,328,10
Control Unit,2021-09-30,493,11
Control Unit,2021-10-01,433,10
Control Unit,2021-10-02,354,12
Control Unit,2021-10-03,451,15
Control Unit,2021-10-04,475,9
Control Unit,2021-10-05,437,9
Control Unit,2021-10-06,485,15
Control Unit,2021-10-07,464,12
Control Unit,2021-10-08,498,11
Control Unit,2021-10-09,504,14
Control Unit,2021-10-10,560,11
Control Unit,2021-10-11,419,16
Control Unit,2021-10-12,618,13
Control Unit,2021-10-13,367,11
Control Unit,2021-10-14,469,16
Control Unit,2021-10-15,505,11
Control Unit,2021-10-16,448,13
Control Unit,2021-10-17,384,13
Control Unit,2021-10-18,429,15
Control Unit,2021-10-19,403,15
Control Unit,2021-10-20,390,12
Control Unit,2021-10-21,469,10
Control Unit,2021-10-22,434,13
Control Unit,2021-10-23,338,11
Control Unit,2021-10-24,432,16
Control Unit,2021-10-25,427,12
Control Unit,2021-10-26,460,11
Control Unit,2021-10-27,454,12
Control Unit,2021-10-28,373,9
Control Unit,2021-10-29,398,10
Control Unit,2021-10-30,457,14
Control Unit,2021-10-31,460,11
Control Unit,2021-11-01,463,10
Control Unit,2021-11-02,484,13
Control Unit,2021-11-03,565,14
Control Unit,2021-11-04,464,13
Control Unit,2021-11-05,542,14
Control Unit,2021-11-06,476,10
Control Unit,2021-11-07,482,9
Control Unit,2021-11-08,596,15
Control Unit,2021-11-09,582,11
Control Unit,2021-11-10,583,11
Control Unit,2021-11-11,611,15
Control Unit,2021-11-12,531,13
Control Unit,2021-11-13,536,13
Control Unit,2021-11-14,470,16
Control Unit,2021-11-15,531,11
Control Unit,2021-11-16,496,14
Control Unit,2021-11-17,502,12
Control Unit,2021-11-18,524,13
Control Unit,2021-11-19,432,15
Control Unit,2021-11-20,570,13
Control Unit,2021-11-21,380,13
Control Unit,2021-11-22,394,14
Control Unit,2021-11-23,535,11
Control Unit,2021-11-24,514,10
Control Unit,2021-11-25,507,10
Control Unit,2021-11-26,513,8
Control Unit,2021-11-27,452,16
Control Unit,2021-11-28,408,10
Control Unit,2021-11-29,507,12
Control Unit,2021-11-30,474,11
Control Unit,2021-12-01,585,13
Control Unit,2021-12-02,531,14
Control Unit,2021-12-03,503,14
Control Unit,2021-12-04,516,11
Control Unit,2021-12-05,572,12
Control Unit,2021-12-06,554,13
Control Unit,2021-12-07,547,12
Control Unit,2021-12-08,618,15
Control Unit,2021-12-09,623,13
Control Unit,2021-12-10,580,13
Control Unit,2021-12-11,553,13
Control Unit,2021-12-12,594,14
Control Unit,2021-12-13,520,12
Control Unit,2021-12-14,518,9
Control Unit,2021-12-15,553,13
Control Unit,2021-12-16,577,11
Control Unit,2021-12-17,601,11
Control Unit,2021-12-18,634,13
Control Unit,2021-12-19,590,14
Control Unit,2021-12-20,553,12
Control Unit,2021-12-21,557,13
Control Unit,2021-12-22,495,15
Control Unit,2021-12-23,552,12
Control Unit,2021-12-24,537,17
Control Unit,2021-12-25,547,13
Control Unit,2021-12-26,482,8
Control Unit,2021-12-27,600,14
Control Unit,2021-12-28,670,13
Control Unit,2021-12-29,582,15
Control Unit,2021-12-30,625,13
Control Unit,2021-12-31,655,12
Control Unit,2022-01-01,573,10
Control Unit,2022-01-02,624,12
Control Unit,2022-01-03,654,10
Control Unit,2022-01-04,671,11
Control Unit,2022-01-05,630,13
Control Unit,2022-01-06,688,15
Control Unit,2022-01-07,724,13
Control Unit,2022-01-08,758,10
Control Unit,2022-01-09,732,13
Control Unit,2022-01-10,836,14
Control Unit,2022-01-11,660,11
Control Unit,2022-01-12,756,12
Control Unit,2022-01-13,711,12
Control Unit,2022-01-14,826,10
Control Unit,2022-01-15,610,13
Control Unit,2022-01-16,601,12
Control Unit,2022-01-17,638,13
Control Unit,2022-01-18,540,10
Control Unit,2022-01-19,629,11
Control Unit,2022-01-20,610,13
Control Unit,2022-01-21,660,11
Control Unit,2022-01-22,640,15
Control Unit,2022-01-23,731,11
Control Unit,2022-01-24,708,12
Control Unit,2022-01-25,620,14
Control Unit,2022-01-26,606,9
Control Unit,2022-01-27,698,8
Control Unit,2022-01-28,598,9
Control Unit,2022-01-29,769,15
Control Unit,2022-01-30,741,11
Control Unit,2022-01-31,685,17
Control Unit,2022-02-01,624,11
Control Unit,2022-02-02,821,12
Control Unit,2022-02-03,745,15
Control Unit,2022-02-04,837,16
Control Unit,2022-02-05,647,16
Control Unit,2022-02-06,715,14
Control Unit,2022-02-07,788,14
Control Unit,2022-02-08,795,13
Control Unit,2022-02-09,767,14
Control Unit,2022-02-10,831,11
Control Unit,2022-02-11,728,10
Control Unit,2022-02-12,749,12
Control Unit,2022-02-13,760,12
Control Unit,2022-02-14,807,11
Control Unit,2022-02-15,811,13
Control Unit,2022-02-16,693,14
Control Unit,2022-02-17,660,12
Control Unit,2022-02-18,821,15
Control Unit,2022-02-19,728,10
Control Unit,2022-02-20,658,12
Control Unit,2022-02-21,822,11
Control Unit,2022-02-22,734,8
Control Unit,2022-02-23,797,12
Control Unit,2022-02-24,732,12
Control Unit,2022-02-25,856,15
Control Unit,2022-02-26,814,13
Control Unit,2022-02-27,701,10
Control Unit,2022-02-28,814,16
Control Unit,2022-03-01,805,14
Control Unit,2022-03-02,860,13
Control Unit,2022-03-03,731,12
Control Unit,2022-03-04,842,10
Control Unit,2022-03-05,846,11
Control Unit,2022-03-06,688,14
Control Unit,2022-03-07,762,16
Control Unit,2022-03-08,718,15
Control Unit,2022-03-09,830,11
Control Unit,2022-03-10,893,10
Control Unit,2022-03-11,942,12
Control Unit,2022-03-12,826,8
Control Unit,2022-03-13,917,13
Control Unit,2022-03-14,762,12
Control Unit,2022-03-15,737,11
Control Unit,2022-03-16,828,9
Control Unit,2022-03-17,846,13
Control Unit,2022-03-18,811,11
Control Unit,2022-03-19,650,10
Control Unit,2022-03-20,759,6
Control Unit,2022-03-21,708,12
Control Unit,2022-03-22,819,16
Control Unit,2022-03-23,795,15
Control Unit,2022-03-24,712,11
Control Unit,2022-03-25,735,11
Control Unit,2022-03-26,672,13
Control Unit,2022-03-27,733,10
Control Unit,2022-03-28,828,13
Control Unit,2022-03-29,717,14
Control Unit,2022-03-30,814,14
Control Unit,2022-03-31,760,12
Control Unit,2022-04-01,754,12
Control Unit,2022-04-02,775,10
Control Unit,2022-04-03,730,10
Control Unit,2022-04-04,799,12
Control Unit,2022-04-05,770,13
Control Unit,2022-04-06,968,14
Control Unit,2022-04-07,859,10
Control Unit,2022-04-08,820,15
Control Unit,2022-04-09,848,11
Control Unit,2022-04-10,830,12
Control Unit,2022-04-11,852,11
Control Unit,2022-04-12,899,7
Control Unit,2022-04-13,903,14
Control Unit,2022-04-14,818,13
Control Unit,2022-04-15,807,11
Control Unit,2022-04-16,785,12
Control Unit,2022-04-17,653,13
Control Unit,2022-04-18,719,9
Control Unit,2022-04-19,881,11
Control Unit,2022-04-20,887,14
Control Unit,2022-04-21,764,9
Control Unit,2022-04-22,805,13
Control Unit,2022-04-23,753,9
Control Unit,2022-04-24,914,13
Control Unit,2022-04-25,823,12
Control Unit,2022-04-26,748,9
Control Unit,2022-04-27,699,14
Control Unit,2022-04-28,663,11
Control Unit,2022-04-29,777,10
Control Unit,2022-04-30,696,12
Control Unit,2022-05-01,663,14
Control Unit,2022-05-02,748,10
Control Unit,2022-05-03,731,12
Control Unit,2022-05-04,906,13
Control Unit,2022-05-05,866,13
Control Unit,2022-05-06,820,12
Control Unit,2022-05-07,885,11
Control Unit,2022-05-08,806,10
Control Unit,2022-05-09,782,12
Control Unit,2022-05-10,926,10
Control Unit,2022-05-11,865,6
Control Unit,2022-05-12,767,13
Control Unit,2022-05-13,812,14
Control Unit,2022-05-14,733,7
Control Unit,2022-05-15,693,10
Control Unit,2022-05-16,851,13
Control Unit,2022-05-17,898,16
Control Unit,2022-05-18,687,12
Control Unit,2022-05-19,793,11
Control Unit,2022-05-20,708,12
Control Unit,2022-05-21,676,15
Control Unit,2022-05-22,660,11
Control Unit,2022-05-23,664,10
Control Unit,2022-05-24,712,11
Control Unit,2022-05-25,654,10
Control Unit,2022-05-26,717,12
Control Unit,2022-05-27,697,15
Control Unit,2022-05-28,657,13
Control Unit,2022-05-29,620,11
Control Unit,2022-05-30,674,11
Control Unit,2022-05-31,760,9
Control Unit,2022-06-01,752,14
Control Unit,2022-06-02,670,12
Control Unit,2022-06-03,743,12
Control Unit,2022-06-04,759,18
Control Unit,2022-06-05,621,13
Control Unit,2022-06-06,789,10
Control Unit,2022-06-07,721,11
Control Unit,2022-06-08,797,14
Control Unit,2022-06-09,718,12
Control Unit,2022-06-10,654,9
Control Unit,2022-06-11,631,14
Control Unit,2022-06-12,725,11
Control Unit,2022-06-13,760,16
Control Unit,2022-06-14,681,14
Control Unit,2022-06-15,762,11
Control Unit,2022-06-16,612,15
Control Unit,2022-06-17,695,12
Control Unit,2022-06-18,583,14
Control Unit,2022-06-19,604,13
Control Unit,2022-06-20,663,10
Control Unit,2022-06-21,597,11
Control Unit,2022-06-22,615,14
Control Unit,2022-06-23,690,11
Control Unit,2022-06-24,589,11
Control Unit,2022-06-25,639,10
Control Unit,2022-06-26,518,13
Control Unit,2022-06-27,648,16
Control Unit,2022-06-28,704,10
Control Unit,2022-06-29,473,12
Control Unit,2022-06-30,578,15
Control Unit,2022-07-01,666,12
Control Unit,2022-07-02,596,13
Control Unit,2022-07-03,638,10
Control Unit,2022-07-04,617,13
Control Unit,2022-07-05,665,12
Control Unit,2022-07-06,656,14
Control Unit,2022-07-07,740,14
Control Unit,2022-07-08,688,17
Control Unit,2022-07-09,664,13
Control Unit,2022-07-10,619,13
Control Unit,2022-07-11,641,12
Control Unit,2022-07-12,639,11
Control Unit,2022-07-13,682,13
Control Unit,2022-07-14,624,11
Control Unit,2022-07-15,656,12
Control Unit,2022-07-16,721,15
Control Unit,2022-07-17,636,10
Control Unit,2022-07-18,581,14
Control Unit,2022-07-19,660,15
Control Unit,2022-07-20,550,12
Control Unit,2022-07-21,441,8
Control Unit,2022-07-22,492,11
Control Unit,2022-07-23,401,15
Control Unit,2022-07-24,485,12
Control Unit,2022-07-25,532,10
Control Unit,2022-07-26,628,11
Control Unit,2022-07-27,546,14
Control Unit,2022-07-28,514,13
Control Unit,2022-07-29,580,12
Control Unit,2022-07-30,372,11
Control Unit,2022-07-31,525,11
Control Unit,2022-08-01,594,10
Control Unit,2022-08-02,466,15
Control Unit,2022-08-03,631,11
Control Unit,2022-08-04,591,14
Control Unit,2022-08-05,552,15
Control Unit,2022-08-06,591,14
Control Unit,2022-08-07,693,11
Control Unit,2022-08-08,600,13
Control Unit,2022-08-09,605,12
Control Unit,2022-08-10,561,10
Control Unit,2022-08-11,534,13
Control Unit,2022-08-12,629,10
Control Unit,2022-08-13,490,14
Control Unit,2022-08-14,537,11
Control Unit,2022-08-15,523,12
Control Unit,2022-08-16,569,13
Control Unit,2022-08-17,548,11
Control Unit,2022-08-18,578,13
Control Unit,2022-08-19,473,11
Control Unit,2022-08-20,446,14
Control Unit,2022-08-21,393,9
Control Unit,2022-08-22,446,12
Control Unit,2022-08-23,488,16
Control Unit,2022-08-24,505,10
Control Unit,2022-08-25,402,11
Control Unit,2022-08-26,508,13
Control Unit,2022-08-27,508,12
Control Unit,2022-08-28,455,13
Control Unit,2022-08-29,578,13
Control Unit,2022-08-30,425,13
Control Unit,2022-08-31,404,14
Control Unit,2022-09-01,381,13
Control Unit,2022-09-02,586,12
Control Unit,2022-09-03,514,13
Control Unit,2022-09-04,480,16
Control Unit,2022-09-05,537,12
Control Unit,2022-09-06,459,10
Control Unit,2022-09-07,678,14
Control Unit,2022-09-08,542,12
Control Unit,2022-09-09,541,8
Control Unit,2022-09-10,547,14
Control Unit,2022-09-11,529,11
Control Unit,2022-09-12,538,12
Control Unit,2022-09-13,470,13
Control Unit,2022-09-14,537,12
Control Unit,2022-09-15,612,13
Control Unit,2022-09-16,569,11
